Source,Target,age,category
http://www.wikidata.org/entity/Q61859,http://www.wikidata.org/entity/Q165172,32,is_directing
http://www.wikidata.org/entity/Q55163,http://www.wikidata.org/entity/Q165392,76,is_directing
http://www.wikidata.org/entity/Q174908,http://www.wikidata.org/entity/Q165394,48,is_directing
http://www.wikidata.org/entity/Q174908,http://www.wikidata.org/entity/Q1655139,48,is_directing
http://www.wikidata.org/entity/Q51519,http://www.wikidata.org/entity/Q165627,54,is_directing
http://www.wikidata.org/entity/Q7546,http://www.wikidata.org/entity/Q165651,64,is_directing
http://www.wikidata.org/entity/Q8877,http://www.wikidata.org/entity/Q165817,52,is_directing
http://www.wikidata.org/entity/Q542634,http://www.wikidata.org/entity/Q16635326,44,is_directing
http://www.wikidata.org/entity/Q1342878,http://www.wikidata.org/entity/Q1672976,38,is_directing
http://www.wikidata.org/entity/Q93833,http://www.wikidata.org/entity/Q167411,46,is_directing
http://www.wikidata.org/entity/Q381934,http://www.wikidata.org/entity/Q1675466,37,is_directing
http://www.wikidata.org/entity/Q8877,http://www.wikidata.org/entity/Q167726,47,is_directing
http://www.wikidata.org/entity/Q55413,http://www.wikidata.org/entity/Q1687008,55,is_directing
http://www.wikidata.org/entity/Q62503,http://www.wikidata.org/entity/Q1697043,59,is_directing
http://www.wikidata.org/entity/Q43203,http://www.wikidata.org/entity/Q16970789,84,is_directing
http://www.wikidata.org/entity/Q1455793,http://www.wikidata.org/entity/Q170035,44,is_directing
http://www.wikidata.org/entity/Q310960,http://www.wikidata.org/entity/Q170035,50,is_directing
http://www.wikidata.org/entity/Q42574,http://www.wikidata.org/entity/Q170564,37,is_directing
http://www.wikidata.org/entity/Q51525,http://www.wikidata.org/entity/Q171669,43,is_directing
http://www.wikidata.org/entity/Q28556,http://www.wikidata.org/entity/Q171861,44,is_directing
http://www.wikidata.org/entity/Q28556,http://www.wikidata.org/entity/Q1722396,44,is_directing
http://www.wikidata.org/entity/Q41148,http://www.wikidata.org/entity/Q172975,64,is_directing
http://www.wikidata.org/entity/Q1161658,http://www.wikidata.org/entity/Q1737875,40,is_directing
http://www.wikidata.org/entity/Q8877,http://www.wikidata.org/entity/Q174284,35,is_directing
http://www.wikidata.org/entity/Q271284,http://www.wikidata.org/entity/Q174699,34,is_directing
http://www.wikidata.org/entity/Q16731822,http://www.wikidata.org/entity/Q1754021,0,is_directing
http://www.wikidata.org/entity/Q446960,http://www.wikidata.org/entity/Q1757288,70,is_directing
http://www.wikidata.org/entity/Q133622,http://www.wikidata.org/entity/Q1758118,36,is_directing
http://www.wikidata.org/entity/Q2224404,http://www.wikidata.org/entity/Q1763495,25,is_directing
http://www.wikidata.org/entity/Q5920891,http://www.wikidata.org/entity/Q1763495,36,is_directing
http://www.wikidata.org/entity/Q1344373,http://www.wikidata.org/entity/Q176826,39,is_directing
http://www.wikidata.org/entity/Q467785,http://www.wikidata.org/entity/Q177922,37,is_directing
http://www.wikidata.org/entity/Q1818885,http://www.wikidata.org/entity/Q1779974,60,is_directing
http://www.wikidata.org/entity/Q467785,http://www.wikidata.org/entity/Q1781831,46,is_directing
http://www.wikidata.org/entity/Q8877,http://www.wikidata.org/entity/Q179215,38,is_directing
http://www.wikidata.org/entity/Q51466,http://www.wikidata.org/entity/Q1795987,25,is_directing
http://www.wikidata.org/entity/Q51472,http://www.wikidata.org/entity/Q1795987,44,is_directing
http://www.wikidata.org/entity/Q55215,http://www.wikidata.org/entity/Q18002795,52,is_directing
http://www.wikidata.org/entity/Q51495,http://www.wikidata.org/entity/Q180098,57,is_directing
http://www.wikidata.org/entity/Q192762,http://www.wikidata.org/entity/Q180214,41,is_directing
http://www.wikidata.org/entity/Q8877,http://www.wikidata.org/entity/Q18067135,69,is_directing
http://www.wikidata.org/entity/Q59821,http://www.wikidata.org/entity/Q1809616,44,is_directing
http://www.wikidata.org/entity/Q514527,http://www.wikidata.org/entity/Q18154496,49,is_directing
http://www.wikidata.org/entity/Q41136,http://www.wikidata.org/entity/Q181776,45,is_directing
http://www.wikidata.org/entity/Q119348,http://www.wikidata.org/entity/Q181795,57,is_directing
http://www.wikidata.org/entity/Q312988,http://www.wikidata.org/entity/Q18199330,53,is_directing
http://www.wikidata.org/entity/Q6499321,http://www.wikidata.org/entity/Q18218448,50,is_directing
http://www.wikidata.org/entity/Q3772,http://www.wikidata.org/entity/Q18225084,52,is_directing
http://www.wikidata.org/entity/Q953753,http://www.wikidata.org/entity/Q1824959,42,is_directing
http://www.wikidata.org/entity/Q56094,http://www.wikidata.org/entity/Q182692,40,is_directing
http://www.wikidata.org/entity/Q55428,http://www.wikidata.org/entity/Q182727,42,is_directing
http://www.wikidata.org/entity/Q51516,http://www.wikidata.org/entity/Q182944,49,is_directing
http://www.wikidata.org/entity/Q34816,http://www.wikidata.org/entity/Q183066,57,is_directing
http://www.wikidata.org/entity/Q13595311,http://www.wikidata.org/entity/Q183081,53,is_directing
http://www.wikidata.org/entity/Q13595531,http://www.wikidata.org/entity/Q183081,50,is_directing
http://www.wikidata.org/entity/Q184903,http://www.wikidata.org/entity/Q183239,46,is_directing
http://www.wikidata.org/entity/Q43203,http://www.wikidata.org/entity/Q184255,74,is_directing
http://www.wikidata.org/entity/Q56094,http://www.wikidata.org/entity/Q184768,35,is_directing
http://www.wikidata.org/entity/Q52411,http://www.wikidata.org/entity/Q1849813,66,is_directing
http://www.wikidata.org/entity/Q51495,http://www.wikidata.org/entity/Q185048,34,is_directing
http://www.wikidata.org/entity/Q977453,http://www.wikidata.org/entity/Q185053,37,is_directing
http://www.wikidata.org/entity/Q95125,http://www.wikidata.org/entity/Q185071,43,is_directing
http://www.wikidata.org/entity/Q8877,http://www.wikidata.org/entity/Q185658,43,is_directing
http://www.wikidata.org/entity/Q4103889,http://www.wikidata.org/entity/Q1858285,35,is_directing
http://www.wikidata.org/entity/Q4232181,http://www.wikidata.org/entity/Q1858285,42,is_directing
http://www.wikidata.org/entity/Q184903,http://www.wikidata.org/entity/Q185888,48,is_directing
http://www.wikidata.org/entity/Q223233,http://www.wikidata.org/entity/Q18602670,50,is_directing
http://www.wikidata.org/entity/Q6522913,http://www.wikidata.org/entity/Q18703032,49,is_directing
http://www.wikidata.org/entity/Q314935,http://www.wikidata.org/entity/Q188000,51,is_directing
http://www.wikidata.org/entity/Q260125,http://www.wikidata.org/entity/Q188652,41,is_directing
http://www.wikidata.org/entity/Q55260,http://www.wikidata.org/entity/Q188718,49,is_directing
http://www.wikidata.org/entity/Q269692,http://www.wikidata.org/entity/Q188845,46,is_directing
http://www.wikidata.org/entity/Q83233,http://www.wikidata.org/entity/Q1889399,54,is_directing
http://www.wikidata.org/entity/Q51499,http://www.wikidata.org/entity/Q1889498,56,is_directing
http://www.wikidata.org/entity/Q8877,http://www.wikidata.org/entity/Q189505,29,is_directing
http://www.wikidata.org/entity/Q353501,http://www.wikidata.org/entity/Q189889,42,is_directing
http://www.wikidata.org/entity/Q51547,http://www.wikidata.org/entity/Q190086,53,is_directing
http://www.wikidata.org/entity/Q275402,http://www.wikidata.org/entity/Q190145,45,is_directing
http://www.wikidata.org/entity/Q179497,http://www.wikidata.org/entity/Q190643,40,is_directing
http://www.wikidata.org/entity/Q51525,http://www.wikidata.org/entity/Q190956,52,is_directing
http://www.wikidata.org/entity/Q55215,http://www.wikidata.org/entity/Q191074,43,is_directing
http://www.wikidata.org/entity/Q13644887,http://www.wikidata.org/entity/Q192073,48,is_directing
http://www.wikidata.org/entity/Q13644938,http://www.wikidata.org/entity/Q192073,49,is_directing
http://www.wikidata.org/entity/Q56093,http://www.wikidata.org/entity/Q193066,39,is_directing
http://www.wikidata.org/entity/Q295912,http://www.wikidata.org/entity/Q19347583,43,is_directing
http://www.wikidata.org/entity/Q51547,http://www.wikidata.org/entity/Q193570,44,is_directing
http://www.wikidata.org/entity/Q250545,http://www.wikidata.org/entity/Q193573,39,is_directing
http://www.wikidata.org/entity/Q59085,http://www.wikidata.org/entity/Q193577,47,is_directing
http://www.wikidata.org/entity/Q103788,http://www.wikidata.org/entity/Q193695,39,is_directing
http://www.wikidata.org/entity/Q95111,http://www.wikidata.org/entity/Q193695,40,is_directing
http://www.wikidata.org/entity/Q51133,http://www.wikidata.org/entity/Q193695,45,is_directing
http://www.wikidata.org/entity/Q56014,http://www.wikidata.org/entity/Q193695,40,is_directing
http://www.wikidata.org/entity/Q62503,http://www.wikidata.org/entity/Q193695,50,is_directing
http://www.wikidata.org/entity/Q25186,http://www.wikidata.org/entity/Q193835,45,is_directing
http://www.wikidata.org/entity/Q56014,http://www.wikidata.org/entity/Q195274,34,is_directing
http://www.wikidata.org/entity/Q1617323,http://www.wikidata.org/entity/Q1954917,37,is_directing
http://www.wikidata.org/entity/Q346508,http://www.wikidata.org/entity/Q1971276,34,is_directing
http://www.wikidata.org/entity/Q2318712,http://www.wikidata.org/entity/Q19803462,43,is_directing
http://www.wikidata.org/entity/Q6495014,http://www.wikidata.org/entity/Q19816400,38,is_directing
http://www.wikidata.org/entity/Q350405,http://www.wikidata.org/entity/Q19850715,47,is_directing
http://www.wikidata.org/entity/Q968840,http://www.wikidata.org/entity/Q19864603,54,is_directing
http://www.wikidata.org/entity/Q51583,http://www.wikidata.org/entity/Q200299,41,is_directing
http://www.wikidata.org/entity/Q56014,http://www.wikidata.org/entity/Q201215,65,is_directing
http://www.wikidata.org/entity/Q2092903,http://www.wikidata.org/entity/Q201234,49,is_directing
http://www.wikidata.org/entity/Q51491,http://www.wikidata.org/entity/Q201234,52,is_directing
http://www.wikidata.org/entity/Q51495,http://www.wikidata.org/entity/Q201293,51,is_directing
http://www.wikidata.org/entity/Q59129,http://www.wikidata.org/entity/Q201674,39,is_directing
http://www.wikidata.org/entity/Q25186,http://www.wikidata.org/entity/Q201687,56,is_directing
http://www.wikidata.org/entity/Q55420,http://www.wikidata.org/entity/Q2017333,48,is_directing
http://www.wikidata.org/entity/Q41148,http://www.wikidata.org/entity/Q201924,62,is_directing
http://www.wikidata.org/entity/Q51506,http://www.wikidata.org/entity/Q202211,59,is_directing
http://www.wikidata.org/entity/Q51577,http://www.wikidata.org/entity/Q203574,58,is_directing
http://www.wikidata.org/entity/Q548823,http://www.wikidata.org/entity/Q20382729,49,is_directing
http://www.wikidata.org/entity/Q48987,http://www.wikidata.org/entity/Q204057,49,is_directing
http://www.wikidata.org/entity/Q7374,http://www.wikidata.org/entity/Q204212,41,is_directing
http://www.wikidata.org/entity/Q2639828,http://www.wikidata.org/entity/Q204374,42,is_directing
http://www.wikidata.org/entity/Q721219,http://www.wikidata.org/entity/Q204670,43,is_directing
http://www.wikidata.org/entity/Q352948,http://www.wikidata.org/entity/Q205532,60,is_directing
http://www.wikidata.org/entity/Q3154622,http://www.wikidata.org/entity/Q2060027,41,is_directing
http://www.wikidata.org/entity/Q457497,http://www.wikidata.org/entity/Q2060027,42,is_directing
http://www.wikidata.org/entity/Q25089,http://www.wikidata.org/entity/Q206124,76,is_directing
http://www.wikidata.org/entity/Q1361200,http://www.wikidata.org/entity/Q206497,53,is_directing
http://www.wikidata.org/entity/Q41148,http://www.wikidata.org/entity/Q206576,69,is_directing
http://www.wikidata.org/entity/Q55420,http://www.wikidata.org/entity/Q207588,46,is_directing
http://www.wikidata.org/entity/Q538578,http://www.wikidata.org/entity/Q207921,45,is_directing
http://www.wikidata.org/entity/Q28497,http://www.wikidata.org/entity/Q208204,35,is_directing
http://www.wikidata.org/entity/Q51522,http://www.wikidata.org/entity/Q208266,51,is_directing
http://www.wikidata.org/entity/Q126098,http://www.wikidata.org/entity/Q208269,41,is_directing
http://www.wikidata.org/entity/Q18350026,http://www.wikidata.org/entity/Q20856802,31,is_directing
http://www.wikidata.org/entity/Q56008,http://www.wikidata.org/entity/Q208592,41,is_directing
http://www.wikidata.org/entity/Q51492,http://www.wikidata.org/entity/Q208632,37,is_directing
http://www.wikidata.org/entity/Q382599,http://www.wikidata.org/entity/Q2093029,39,is_directing
http://www.wikidata.org/entity/Q42229,http://www.wikidata.org/entity/Q21010856,60,is_directing
http://www.wikidata.org/entity/Q742622,http://www.wikidata.org/entity/Q210233,39,is_directing
http://www.wikidata.org/entity/Q1358863,http://www.wikidata.org/entity/Q210873,59,is_directing
http://www.wikidata.org/entity/Q72717,http://www.wikidata.org/entity/Q211372,45,is_directing
http://www.wikidata.org/entity/Q449220,http://www.wikidata.org/entity/Q211373,49,is_directing
http://www.wikidata.org/entity/Q51535,http://www.wikidata.org/entity/Q2119500,54,is_directing
http://www.wikidata.org/entity/Q56008,http://www.wikidata.org/entity/Q212041,49,is_directing
http://www.wikidata.org/entity/Q25089,http://www.wikidata.org/entity/Q212123,73,is_directing
http://www.wikidata.org/entity/Q72717,http://www.wikidata.org/entity/Q212129,42,is_directing
http://www.wikidata.org/entity/Q53009,http://www.wikidata.org/entity/Q212775,46,is_directing
http://www.wikidata.org/entity/Q188137,http://www.wikidata.org/entity/Q213081,43,is_directing
http://www.wikidata.org/entity/Q548823,http://www.wikidata.org/entity/Q21500755,50,is_directing
http://www.wikidata.org/entity/Q26821227,http://www.wikidata.org/entity/Q21527875,37,is_directing
http://www.wikidata.org/entity/Q219124,http://www.wikidata.org/entity/Q216006,42,is_directing
http://www.wikidata.org/entity/Q51503,http://www.wikidata.org/entity/Q217220,50,is_directing
http://www.wikidata.org/entity/Q51537,http://www.wikidata.org/entity/Q217627,36,is_directing
http://www.wikidata.org/entity/Q55420,http://www.wikidata.org/entity/Q218999,59,is_directing
http://www.wikidata.org/entity/Q25191,http://www.wikidata.org/entity/Q21935651,47,is_directing
http://www.wikidata.org/entity/Q51582,http://www.wikidata.org/entity/Q220735,36,is_directing
http://www.wikidata.org/entity/Q41148,http://www.wikidata.org/entity/Q220780,38,is_directing
http://www.wikidata.org/entity/Q103917,http://www.wikidata.org/entity/Q220955,37,is_directing
http://www.wikidata.org/entity/Q346595,http://www.wikidata.org/entity/Q221236,44,is_directing
http://www.wikidata.org/entity/Q51522,http://www.wikidata.org/entity/Q221249,48,is_directing
http://www.wikidata.org/entity/Q56005,http://www.wikidata.org/entity/Q221384,64,is_directing
http://www.wikidata.org/entity/Q43203,http://www.wikidata.org/entity/Q221586,73,is_directing
http://www.wikidata.org/entity/Q95125,http://www.wikidata.org/entity/Q221594,57,is_directing
http://www.wikidata.org/entity/Q13595311,http://www.wikidata.org/entity/Q222720,42,is_directing
http://www.wikidata.org/entity/Q13595531,http://www.wikidata.org/entity/Q222720,39,is_directing
http://www.wikidata.org/entity/Q707321,http://www.wikidata.org/entity/Q223043,52,is_directing
http://www.wikidata.org/entity/Q55258,http://www.wikidata.org/entity/Q223367,65,is_directing
http://www.wikidata.org/entity/Q334242,http://www.wikidata.org/entity/Q22344480,44,is_directing
http://www.wikidata.org/entity/Q433113,http://www.wikidata.org/entity/Q2247847,39,is_directing
http://www.wikidata.org/entity/Q1364870,http://www.wikidata.org/entity/Q2250908,59,is_directing
http://www.wikidata.org/entity/Q202735,http://www.wikidata.org/entity/Q2264347,41,is_directing
http://www.wikidata.org/entity/Q55260,http://www.wikidata.org/entity/Q228186,54,is_directing
http://www.wikidata.org/entity/Q457269,http://www.wikidata.org/entity/Q2292080,67,is_directing
http://www.wikidata.org/entity/Q149507,http://www.wikidata.org/entity/Q2296064,55,is_directing
http://www.wikidata.org/entity/Q51570,http://www.wikidata.org/entity/Q232000,48,is_directing
http://www.wikidata.org/entity/Q25089,http://www.wikidata.org/entity/Q233464,42,is_directing
http://www.wikidata.org/entity/Q673103,http://www.wikidata.org/entity/Q236217,40,is_directing
http://www.wikidata.org/entity/Q270038,http://www.wikidata.org/entity/Q237116,35,is_directing
